0001	15353	17583	{シークレットサービス||しいくっとさーびす}について
0002	18065	21012	{||ええ}一番良い形で{||おはな}お教えしたいと思います。
0003	22843	23719	{||すー}
0004	24170	26011	(F え)(F え)パワーポントを使います。
0005	27112	28625	(F え)ここはテッドですから、
0006	30315	33439	この様にすれば良い訳です(F ね)。{||ちゃ}ただ押せば良いだけです。
0007	38991	39300	(R はい)
0008	41955	42264	(R はい)
0009	43972	45405	(F えー)これを変えたいんです。
0010	45745	46462	分かってます。
0011	49621	51240	ビルゲイツいますか？ここに。
0012	51974	52840	(F えー){||がはっ}
0013	53368	56156	変えてください。私はただ変えたいだけなんです。はい。
0014	57182	60076	これは{私|わたし|またし}のスライドでは無いんですけれども、まあいいです。
0015	62076	65828	{||いう}(F え)ご覧頂けます様に、これら全て地図です。
0016	67195	71098	(F え)これは非常に(F え)情報交換に重要な物です。
0017	71841	75460	(F えー)この人の認知と言う風な力を考えますと、
0018	76070	77176	(F えー)(F ま)(?){||まう}
0019	79176	84336	(?)(?)(F えー)そう言ってこうやって{人|ひと|ひいと}は地図を作って{||い}きました。
0020	84893	87362	これは月の地図です。
0021	88335	93326	(F え)フランクロドリ{||い}ゲス、また{私|わたし|あたし}が一番好きなのはファゴーラスと言う風な
0022	93825	94755	(アゴウラス?)
0023	95038	95719	(?)
0024	96294	102864	(F え)名前と言うのは自由です(F ね)。ゴールズ。(F え)これは(F え){いつか||いくつか}人が(F えーと){||す}住むかもしれません。
0025	102864	105150	そこにゴールと言う名前が付いてるんです。
0026	105150	108416	(F え)これは火星です(F ね)。様々な名前が付いています。
0027	108977	109773	これは
0028	110353	114840	(F えー)国際(F えー)天文学機関と言う所が作っています。
0029	115128	121955	(F え)こう言った{||あわ}惑星に名前を付けている組織なんですけれども、これは実際の本から取ってきました。
0030	122448	124625	(F え)これは選ばれたんですけれども。
0031	126310	128231	{||ぼろと}{||んん}ボロトニスタ。
0032	128735	134652	(F え)これは(F えー)サービックスワンプマーメイド、となっています。(F え)この人魚ですけれども、
0033	141247	144557	(F えー)ボラニスタの時代がやってきた、と言う事になります。
0034	145092	146933	(F えー)デジャブアン、フラクタス。
0035	153220	155610	(F え){||ううう}(F え)フラクタス。
0036	163503	163866	(F え)
0037	165662	167379	{||あ}ハイクリオフラクタス。
0038	167763	170100	(F え)これもハイクリオと言うのは
0039	172068	176389	(?)レオナルドデカプリオ{||ん}などと言う風な感じに聞こえますけれども、
0040	176923	179772	私の好きなのはイトーキフラクタスです。
0041	180245	183077	(F え)これは{||にこうる}ニカラグアの人ですけれども、
0042	185055	185577	(F えー){||う}
0043	186409	189530	{||ほ}星や惑星を考えた場合に、
0044	191406	197070	{||ああ}{||お}私{は||}非常に<H>(F え)この様に{||ます}、(F え)星を探すのは非常に忙しい事{に||}なります。
0045	203008	207901	{||それね}(F えー)私達がいつか火星に{行くかも|いく|かも}しれませんけれども、
0046	208874	212894	(F えー){||すこんに}この様に変な名前が付いた所に住む事{に||}訳です。
0047	214021	217764	{||え}(F えー)ヘイスポインテッカデプレシオ、と言う風な名前です(F ね)。
0048	220985	225046	(F えー)そしてそれから{アマゾネス||あまぞいねす}と言う所になると言う事になりますけれども、
0049	226214	228161	(F えー)この様な形になります。
0050	231218	233687	(F えー)レフトトゥサイヤンマラーと言う事になります。
0051	234005	236881	この様に様々な変な名前が続く訳です(F ね)。
0052	237925	241253	(F え)非常に良い名前も(F ね)かっこいい名前もありますけれども、
0053	242726	243195	{||ああああ}
0054	243531	244062	(F えー){||こ}
0055	244893	251460	こう言う風に天文学的な所では、こう言う名前が付く訳です。これがルールブックから取ってきましたけれども、
0056	258229	264079	{||えええ}フランス語<H>(F え){||す}話せない{人達|ひとたち|のたち}に(F え){||おはなし}(F ええ)訳してみたいと思いますけれども、
0057	264442	268359	これがこの組織がはっきりとさしています。シンプルにしています。
0058	271528	271811	{||こう}
0059	273886	275726	(F え)非常にシンプルな事です。
0060	275996	277209	ジュバンフラクタスです。
0061	277916	278606	これは、
0062	284380	287274	(F え)アバカザリヤ。これも私にとってははっきりしています。
0063	288407	289584	この様な形で{||ん}
0064	290477	291911	になってくる訳です。
0065	292019	295992	これは実際の書類からですけれども、ハイライトしてみましたけれども。
0066	296260	300195	誰でもこの名前を変更する事が出来る訳です。
0067	300470	301576	(F え)では皆さん、
0068	302284	307001	(?){||く}こう言った事を変えていきたいと思います。これが実際の名前です。
0069	308938	309372	(F えー){||く}
0070	310558	311664	多くの人が、
0071	312027	313036	このグループに
0072	313465	315526	活動に参加し、そして、
0073	315853	316075	{||えふ}
0074	317057	317252	{||あ}
0075	317565	320813	そうすると、(F え)ファーストネームを使ってはいけないと言う事{に||}なります。
0076	324715	325007	{||うう}
0077	325414	327874	(F えー)ジュピターブランクだから{でしょうか||だしょうか}。
0078	334034	335504	(F お)分かりませんけれども、
0079	336667	340278	これは非常に調査していかなくてはならない所ですけれども(F ね)。
0080	340768	347230	この(?)ジム・シメイカーと言う(人?)ですけれども、ユージン・シュメイカーですけれども、この若者は、
0081	347702	350735	(F え)(F このー)、{||んん}(F え)マッピングしようとした訳です(F ね)。
0082	354612	355868	(F え){これの||こどの}時に(F え)、
0083	357227	360466	惑星のマップを作りたい、{地図|ちず|しず}を作りたいと言う風に行った訳です。
0084	363824	366326	マーシャルバイユーセンジョビアント、これは
0085	368283	370690	(F え)人々がいない所の名前です。
0086	371756	373004	あのジョビアンです(F ね)。
0087	379017	384025	(F えー)人の{||人の}顔を{作ると|つくると|つくうと}(F その)(F えーん)肖像権にお金を払わなければなりません。
0088	384623	386720	(F え)ジェームス・コーブンス、リチャード・ハリス。
0089	389463	390428	(F えー)これは
0090	396920	398247	(F え)宇宙{に||}とっての
0091	398711	398817	{||い}
0092	400821	401600	所で、
0093	402241	405144	これは土星の(F え)写真ですけれども、
0094	405776	407971	{||いう}これ{は||}非常に美しいですけれども、
0095	409461	415941	私はこの惑星については非常に気に入っていますので、笑いはやめてこれについて説明したいと思います。
0096	416360	417236	(F え)これは、
0097	417519	417917	{||ええ}
0098	418466	420183	方程式ですが、
0099	423407	427946	(F え)非常にインスピレーションを{||たきお}{||ああ}引き起こされる物です。これは
0100	429389	433991	彼は非常に有名な人でもあります。バディがいないと言う事で有名です。
0101	444211	445149	{||ええ}これは、
0102	446313	452383	非常に(P)(F ええ)一つ、五つの中の(F えー){||かい}秘密の形{の||ん}中の一つですけれども、
0103	455777	458202	(F えー)これが(F えー)五つの<H>{||す}
0104	460038	465966	神聖なる(F え)答え{||が}から{五つ|いつつ|いづつ}(F えー){||ひうく}神聖なサラダと言う風になります。
0105	468504	471566	ここで{重要|じゅうよう|じゅう}な物がありますけれども、これは
0106	472800	474234	{||うぐ}どの様にして
0107	478645	480247	この様にして出てきます(F ね)。
0108	480893	481468	これが
0109	481768	482175	(F え)
0110	483011	485250	宇宙のコンセプト<H>になってきます。
0111	486418	490177	(F えー){||し}地図がどの様な物になるかと言う事に繋がっていきます。
0112	493218	495457	(F え)フランスのジャンピエール・ルミネは
0113	498908	500925	(F え)(F この)(?)
0114	501770	504549	(F えー)探査機の情報に基づいて作りました。
0115	508712	509181	{||うこ}
0116	510295	510720	これを
0117	513352	515264	(F えー){||う}{||た}平らな宇宙。
0118	517242	518427	と言う風に考えて
0119	520006	520741	{||う}そして
0120	522200	527563	(F え)そして{||い}宇宙はこの様に見るのではないかと言う風に考えました。(F え)チーズバーガーの様に見えます(F ね)。
0121	538389	540451	{||あ}では{先に|さきに|たき}進みたいと思います。
0122	541035	544477	(F えー)これ{を||}ちょっと入れてみました。これは非常に重要なのは、
0123	544893	548433	私達が関わり合う事が重要であると言う事ですから。
0124	549481	552995	これは私に{とっては||とっちわ}非常に素晴らしいと思います。
0125	556707	560300	{||あう}{||あど}{||う}後ろに<H>男性が写ってるいる事を除けばです(F ね)。
0126	566477	570760	{||え}ケプラーは私のプレゼンの中で{非常に|ひじょうに|ひじょに}重要な<H>(F え)役割を果たしています。
0127	574309	579327	{||うう}{||こう}次にニュートがジュートンを発見する事に(つくり?)ます。そして、
0128	580805	584141	(F え)(F この){||れい}、宇宙の理解と繋がっています。
0129	584341	586359	{そして||すして}アイザック{||うええ}
0130	587160	587567	(?)
0131	587916	588031	{||う}
0132	590544	590756	{||い}
0133	594761	597460	(F え)これあまり良い{||し}(F えー)絵ではありません。
0134	599141	601955	(F え)良く無いです(F ねー)。私の{||し}(F え)友人が、
0135	602305	602995	(F え)こちら
0136	603380	605247	(F え)これアイザックニュートンです(F ね)。
0137	606450	611955	こちがの方が良いです(F ね)。(F えー){||は}(?)(F えー)ニカラグアです(F ね)。(F ま)
0138	612675	613985	{||ん}がっかりします(F ね)。
0139	615202	615777	(F え){||じゅ}{||く}
0140	616307	618608	(F え)ジョニー・カーソンは非常に何か変です(F ね)。
0141	619010	621497	(F えーう)(F こう){||わかい}良く分かりません。これは<H>
0142	622673	626213	(F ええ)またアイザックが{出てきます|でてきます|できます}。またロックスターの様になっています(F ね)。
0143	626213	629620	そしてこの様な形になります。これがシエラリョーネです(F ね)。
0144	635008	638556	これに対してコメントをする事は{||ないあい}必要無いと思いますけれども、
0145	639158	640459	これもアイザック・ニュートンです。
0146	643945	647345	(F え)この様な{||あじゅ}(F え)シチュエーションはいつ{||は}起こったんでしょうか。
0147	647649	651048	(F え){ここに||ごこに}五個の林檎が{||はい}{||ああお}書いてあります(F ね)。
0148	653663	660539	{||う}五と言う番号は{良い|いい|いん}ですけれども、エクアドルでは私の友人のケプラー、ご覧いただけます様に
0149	663017	665353	{||えうあい}{||いいい}一です(F ね)。
0150	672468	673778	{||う}またもう一度、
0151	677097	677814	これは
0152	683512	683645	(?)
0153	684662	685459	(F え)まずこれを
0154	687720	688428	これは
0155	690503	694025	(F えー)カルテジャン(コルデニ?)、これはシエナレオナ{なの||のも}ですけれども、
0156	694353	695424	(F え)これは
0157	702618	704600	そして(F え)デカルトです(F ね)。
0158	705631	708985	(F えー)モナコはこの様な物を作りました。モナコは
0159	709401	713525	{||もー}問題です(F ね)。(F え)何故かと言いますとここにカジノがあります。
0160	715256	719628	{||あううぇー}フランク・ルーズベルトもマップに(F えー)地図の中にあります。
0161	723114	725088	これはモナコの旗ですけれども、
0162	725557	728229	これもインドネシアの旗です(F ね)。どうでしょうか。
0163	732977	733499	(F えー){||ん}
0164	737720	740366	{||ええううわ}もう全然違います(F よね)二つが(F ね)。
0165	748663	756097	{||え}ボウズロウと言うのがありますけれども、(F え)これが(F えー)軌道について(F え)(?)扱っていますけれども、こちらジュード・ロウです。
0166	759760	760530	{||ううう}{||あう}
0167	761211	764300	(F え)この様に理解の間違いと言うのがあります(F ね)。
0168	768751	769149	(?)
0169	773149	776483	(F えー)重要な<H>(F え){||だん}{||じゅうご}{||ちゅじゅう}そして
0170	784902	785752	(F え){||こいで}
0171	786322	786553	(F え)
0172	786981	790194	ゴールデンセクションに(F え)関係する数字ですけれども、
0173	792379	794910	(F え)フィボナッチと(F えー)パクシル。
0174	798286	800790	(F え)これがピボナッチのシリーズ{に||ん}なります。
0175	811645	812025	(F え)
0176	812423	817928	これは何処に行くのかと言うのは良い(F え)質問ですけれども、(F えー)二十七年前、もし<H>
0177	818268	819215	数が
0178	820975	823498	(F え)法則を示す事が出来れば、
0179	825816	828382	(F え)(F そのー){||えいじ}、エンジニアリングから
0180	829493	830493	(しゅうしつ?)をして
0181	831272	834077	{||んにぶ}二十七年前に私は
0182	837988	838528	(?)
0183	839501	842484	{||ぶんし}分子加速器を作ろうとしました。
0184	842722	845495	粒子加速器を作ろうとしました。そして、
0185	845982	846407	{||えええ}
0186	848968	850995	(F えー)そしてモーリーズと言う物を
0187	851667	852835	発見しました。
0188	854671	856795	これによって説明が出来るとなります。
0189	857224	859277	これは{||す}(F え)流れです(F ね)。
0190	860546	863821	これが私が始めて作ったチャートですけれども、
0191	864444	868055	(F え)数を考えなくても、この形が素晴らしいです(F ね)。
0192	868324	870191	(F えー){||さんじゅうな}三十七。
0193	871438	874208	この様に{||対象}左右対称になってる訳です(F ね)。
0194	876208	878526	(F えー){||よ}下は四十七です(F ね)。
0195	886910	887999	(F え)これが、
0196	890688	893821	この二つは関係していると言う風に{||も}思います。
0197	894444	897577	ですからこの様に、サークルに、円にして
0198	898890	900722	これがレッドシステムと言う物です。
0199	912574	913344	(?)
0200	913884	917981	(F え)これ{は||}オレンジシステムです(F ね)。(?)この様に誰でも作る事が出来ます。
0201	918220	922556	(F えー)この様な{||さむ}{||い}(F えー)沢山二十七と言う番号があります。
0202	922808	924021	この様な形{です||ます}。
0203	925073	930885	{||えすう}(F え)円であったとしてもこれが三十、(P)これがグリーンシステム{に||}なります。
0204	932634	937327	{||え}(F えー){||ぶ}これがブルーシステム、そして{||ばいる}バイオレット、紫もあります。
0205	943902	945167	(F えー)ご覧ください。
0206	945839	948149	(F え)この様に作る事が出来るんです(F ね)。
0207	948264	949574	{||ん}何でも作れます。
0208	952038	958745	(F え)こう言う事を(F ですね)、二十七年間掛けてやってきたんです。そしてここで、テッドで、プレゼンを(こってる?)訳です。(?)
0209	964177	969150	昨年私はこの{||う}{||こ}また次のシステムを発見しました。
0210	969535	970473	(F え)これによって
0211	971849	972530	{||えあああ}
0212	973999	974689	この様な
0213	975348	976994	隠れた側面を
0214	977512	979149	考える様な{||んああ}
0215	979865	980600	物です。
0216	983210	983325	{||え}
0217	984758	986909	(F え)隠れた物を見たいと思った訳です。
0218	987439	988775	ですから{||このよに}
0219	990642	994368	この様に分かれていく訳です。これは信じられません。
0220	1002433	1002955	(F え){||うう}
0221	1007291	1012844	(F え)ここでは{||んー}(F え)計測がある訳です。これが(F ま)(F あの)地図の一種だと言う事が言えます。
0222	1013744	1014142	では、
0223	1015319	1019257	(F え)ここで(F え)黄金{||り}比率です(F ね)、ご覧ください。
0224	1020576	1021239	これは
0225	1025442	1027752	(?)(こうじぇいぴーえるのほうにき?)
0226	1028486	1029159	そして{||じ}
0227	1031517	1033879	十八の例が{||わか}{||んー}見つけました。
0228	1034021	1035817	これは太陽系の事ではありません。
0229	1036003	1038295	これが{||はい}歴史上初めての事です。
0230	1049362	1052521	(F え)この{||くす}(P){||んん}{||ん}この
0231	1058663	1060999	(F え){||これ}こう言った事を起こせない訳です。
0232	1061464	1062959	どうもありがとうございました。
0233	1064817	1065906	ありがとうございます。
0234	1068109	1069241	ありがとうございます。
